title;url;source_name;publication_date;subtitle;text_news;image_link;video_link;authors;categories;tags;obtained_at;rating
Foto mostra performance em Madri, não formatura de sociólogos da Unicamp;https://lupa.uol.com.br/jornalismo/2022/04/06/formatura-sociologos-unicamp/;Aos Fatos, Fato ou Fake, Lupa;2022-04-06;;;;;;;;;Falso
Pessoas abordadas pela PM em vídeo são torcedores, não criminosos ‘que saqueariam supermercados’;https://g1.globo.com/fato-ou-fake/noticia/2022/04/05/e-fake-que-lula-tenha-enviado-dezenas-de-homens-a-fortaleza-para-saquear-supermercados.ghtml;Aos Fatos, Fato ou Fake, Lupa;2022-04-05;;Circula nas redes sociais um vídeo acompanhado de uma mensagem que diz que o ex-presidenteLulaenviou dezenas de homens aFortaleza(CE) para que saqueassem supermercados. Segundo a publicação, a intenção do petista seria provocar caos para prejudicar o presidente Jair Bolsonaro (PL) na eleição deste ano. É #FAKE.;;;;;;;Falso
É falso que Barroso, do STF, disse que Bolsonaro só será reeleito ‘por cima do seu cadáver’;https://lupa.uol.com.br/jornalismo/2022/04/05/barroso-bolsonaro-reeleito-cadaver;Aos Fatos, Fato ou Fake, Lupa;2022-04-05;;;;;;;;;Falso
É #FAKE que g1 publicou matéria dizendo que Suzane von Richthofen pediu votos para Lula;https://g1.globo.com/fato-ou-fake/noticia/2022/04/04/e-fake-que-g1-publicou-materia-dizendo-que-suzane-von-richthofen-pediu-votos-para-lula.ghtml;Aos Fatos, Fato ou Fake, Lupa;2022-04-04;;Circula nas redes sociais imagem de reportagem com o design dog1que diz queSuzane von Richthofenestaria pedindo que jovens regularizem o título de eleitor para votar no ex-presidenteLula, na eleição deste ano . É #FAKE.;;;;;;;Falso
É falso que títulos de eleitor de maiores de 70 anos estão sendo cancelados pelo TSE;https://lupa.uol.com.br/jornalismo/2022/03/28/verificamos-titulo-idoso-tse/;Aos Fatos, Fato ou Fake, Lupa;2022-03-28;;;;;;;;;Falso
É falso que OLX teve recorde de anúncios do Polo após propaganda com casal gay;https://lupa.uol.com.br/jornalismo/2022/05/13/olx-recorde-vendas-polo;Aos Fatos, Fato ou Fake, Lupa;2022-03-13;;;;;;;;;Falso
É montagem cartaz de manifestante ucraniana que pede que Zelensky seja como Bolsonaro;https://lupa.uol.com.br/jornalismo/2022/03/09/verificamos-zelensky-bolsonaro/;Aos Fatos, Fato ou Fake, Lupa;2022-03-09;;;;;;;;;Falso
É #FAKE que g1 publicou reportagem afirmando que Lula pretende acabar com o PIX se assumir a Presidência em 2022;https://g1.globo.com/fato-ou-fake/noticia/2022/03/07/e-fake-que-g1-publicou-reportagem-afirmando-que-lula-pretende-acabar-com-o-pix-se-assumir-a-presidencia-em-2022.ghtml;Aos Fatos, Fato ou Fake, Lupa;2022-03-07;;"Circula pelas redes sociais uma imagem de matéria do g1 com o título: ""Lula diz que um de seus projetos é acabar com o Pix assim que assumir a presidência"". A imagem atribui ao ex-presidente ainda a declaração: ""Brasileiro gosta é de receber seu salário , segurar e contar as notas. Esse negócio de Pix só favorece milicianos."" É #FAKE.";;;;;;;Falso
É #FAKE que reportagem mostrou homem se mexendo como um dos mortos pela guerra na Ucrânia;https://g1.globo.com/fato-ou-fake/noticia/2022/03/03/e-fake-que-reportagem-mostrou-homem-se-mexendo-como-um-dos-mortos-pela-guerra-na-ucrania.ghtml;Aos Fatos, Fato ou Fake, Lupa;2022-03-03;;Circula pelas redes sociais um vídeo mostrando o momento em que uma pessoa deitada dentro de um saco preto se mexe atrás de um repórter que fala ao vivo para um canal de televisão. Uma legenda sugere que a pessoa no chão estava sendo retratada na reportagem como um dos mortos na guerra da Ucrânia. É #FAKE.;;;;;;;Falso
É #FAKE que vídeo mostre garota ucraniana confrontando soldado russo durante guerra em 2022;https://g1.globo.com/fato-ou-fake/noticia/2022/03/01/e-fake-que-video-mostre-garota-ucraniana-confrontando-soldado-russo-durante-guerra-em-2022.ghtml;Aos Fatos, Fato ou Fake, Lupa;2022-03-01;;Circula nas redes sociais um vídeo que mostra uma garota de camiseta preta e calça vermelha gritando e ameaçando dar um soco em um soldado armado com um fuzil. Eles estão cercados por blindados e outros militares. Legendas afirmam que as cenas ocorreram na Ucrânia invadida pela Rússia em 2022. É #FAKE.;;;;;;;Falso
É #FAKE vídeo que mostra piloto de caça 'Fantasma de Kiev' derrubando aeronave russa na Ucrânia;https://g1.globo.com/fato-ou-fake/noticia/2022/02/25/e-fake-video-que-mostra-piloto-de-caca-fantasma-de-kiev-derrubando-aeronave-russa-na-ucrania.ghtml;Aos Fatos, Fato ou Fake, Lupa;2022-02-25;;"Circula nas redes sociais um vídeo que mostra um avião de caça abatendo outro no ar com um míssil. Legendas afirmam que as imagens mostram o ""Fantasma de Kiev"", piloto ucraniano que estaria derrubando caças russos, em ação. É #FAKE.";;;;;;;Falso
É #FAKE que g1 publicou matéria afirmando que PT estabeleceu cronograma para recolhimento de todas as armas de fogo registradas no Brasil;https://g1.globo.com/fato-ou-fake/noticia/2022/02/23/e-fake-que-g1-publicou-materia-afirmando-que-pt-estabeleceu-cronograma-para-recolhimento-de-todas-as-armas-de-fogo-registradas-no-brasil.ghtml;Aos Fatos, Fato ou Fake, Lupa;2022-02-23;;"Circula nas redes sociais uma imagem de uma reportagem do g1 com o título: ""PT estabelece cronograma para recolhimento de todas as armas de fogo registradas no Brasil"". É #FAKE";;;;;;;Falso
Vídeo atribuído em postagens a tempestade em Petrópolis foi gravado em Ibirité;https://www.aosfatos.org/noticias/video-tempestade-petropolis-ibirite/;Aos Fatos, Fato ou Fake, Lupa;2022-02-21;;Um vídeo que mostra uma coluna de fumaça em uma cidade circula nas redes sociais como se fosse registro das tempestades que atingiram Petrópolis (RJ) na semana passada, mas isso é falso (veja aqui).Aos Fatosidentificou que a gravação foi feita em Ibirité (MG) e publicada em um perfil no TikTok no último dia 15. O som de trovão foi inserido digitalmente por meio de uma ferramenta da plataforma.;;;;;;;Falso
É #FAKE que membro da família Rothschild patenteou teste para Covid-19 em 2015;https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2022/02/15/e-fake-que-membro-da-familia-rothschild-patenteou-teste-para-covid-19-em-2015.ghtml;Aos Fatos, Fato ou Fake, Lupa;2022-02-15;;Circula nas redes sociais um vídeo em que um homem afirma que um integrante da família Rothschild registrou a patente de testes de detecção da Covid-19 em 2015. É #FAKE.;;;;;;;Falso
É falso que governo federal vende óleo diesel e gasolina a R$ 2,80 por litro na Bahia;https://lupa.uol.com.br/jornalismo/2022/02/14/verificamos-oleo-diesel-280-litro;Aos Fatos, Fato ou Fake, Lupa;2022-02-14;;;;;;;;;Falso
É falso tuíte em que Lula diz que vai obrigar igrejas a casar homossexuais;https://lupa.uol.com.br/jornalismo/2022/02/09/verificamos-lula-igrejas-homossexuais/;Aos Fatos, Fato ou Fake, Lupa;2022-02-09;;;;;;;;;Falso
É #FAKE que reportagem mostrou homem se mexendo como um dos mortos por Covid-19;https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2022/02/08/e-fake-que-reportagem-mostrou-homem-se-mexendo-como-um-dos-mortos-por-covid-19.ghtml;Aos Fatos, Fato ou Fake, Lupa;2022-02-08;;"Circula pelas redes sociais um vídeo que mostra o momento em que um corpo estendido no chão e coberto por um saco plástico se mexe enquanto um repórter fala ao vivo para uma câmera de televisão. Uma legenda diz: ""Teatro: um dos 'mortos' se levanta enquanto o repórter anunciava que muita gente estava morrendo na Alemanha por Ômicron."" É #FAKE.";;;;;;;Falso
Certificação de qualidade das urnas eletrônicas não é atribuição do Inmetro;https://lupa.uol.com.br/jornalismo/2022/02/08/verificamos-inmetro-urnas-eletronicas;Aos Fatos, Fato ou Fake, Lupa;2022-02-08;;;;;;;;;Falso
Foto mostra manifestação em Moscou em 1991, não protesto recente em Ottawa;https://www.aosfatos.org/noticias/foto-mostra-manifestacao-em-moscou-em-1991-nao-protesto-recente-em-ottawa/;Aos Fatos, Fato ou Fake, Lupa;2022-02-07;;Uma foto registrada em 1991 durante manifestação em Moscou, então União Soviética, circula nas redes sociais como se retratasse um dos protestos recentes em Ottawa, no Canadá, contra a obrigatoriedade do comprovante de vacinação (veja aqui).Aos Fatostambém não localizou estimativas que atestem que os atos na capital canadense tenham reunido dois milhões de pessoas, como alegam os posts que descontextualizam a imagem.;;;;;;;Falso
É falso que Taleban proibiu uso de celulares no Afeganistão;https://lupa.uol.com.br/jornalismo/2022/01/28/verificamos-taleban-celulares-afeganistao;Aos Fatos, Fato ou Fake, Lupa;2022-01-28;;;;;;;;;Falso
Vídeo de pai desesperado em hospital é de 2019 e não tem relação com vacina;https://lupa.uol.com.br/jornalismo/2022/01/24/video-pai-desesperado-hospital-vacina;Aos Fatos, Fato ou Fake, Lupa;2022-01-24;;;;;;;;;Falso
É montagem vídeo em que Lula diz que ‘demônio está tomando conta’ de seu corpo;https://lupa.uol.com.br/jornalismo/2022/01/24/verificamos-lula-demonio/;Aos Fatos, Fato ou Fake, Lupa;2022-01-24;;;;;;;;;Falso
É #FAKE que eleitor sem biometria cadastrada não poderá votar em 2022;https://g1.globo.com/fato-ou-fake/noticia/2022/01/24/e-fake-que-eleitor-sem-biometria-cadastrada-nao-podera-votar-em-2022.ghtml;Aos Fatos, Fato ou Fake, Lupa;2022-01-24;;Circula nas redes sociais postagens dizendo que apenas eleitores com biometria cadastrada poderão votar nas eleições de 2022. A mensagem é #FAKE.;;;;;;;Falso
Drauzio Varella não escreveu texto ensinando como socorrer crianças em caso de mal súbito;https://lupa.uol.com.br/jornalismo/2022/01/17/verificamos-drauzio-varella-criancas-mal-subito;Aos Fatos, Fato ou Fake, Lupa;2022-01-17;;;;;;;;;Falso
É falso que resolução isenta congressistas e ministros do STF de tomar vacina;https://lupa.uol.com.br/jornalismo/2022/01/14/verificamos-resolucao-stf;Aos Fatos, Fato ou Fake, Lupa;2022-01-14;;;;;;;;;Falso
É falso que novo presidente do Chile foi encontrado ‘bêbado e drogado’ em parque;https://lupa.uol.com.br/jornalismo/2022/01/13/verificamos-presidente-chile-bebado-drogado/;Aos Fatos, Fato ou Fake, Lupa;2022-01-13;;;;;;;;;Falso
É falso que Bolsonaro está usando as Forças Armadas para fabricar lanchas de transporte escolar;https://lupa.uol.com.br/jornalismo/2022/01/12/verificamos-bolsonaro-forcas-armadas-transporte-escolar/;Aos Fatos, Fato ou Fake, Lupa;2022-01-12;;;;;;;;;Falso
É falsa foto de ministro do TSE vestindo blusa com imagem de Lula;https://lupa.uol.com.br/jornalismo/2022/09/16/ministro-benedito-goncalves-lula;Aos Fatos, Lupa;2022-09-16;;;;;;;;;Falso
É falso que homem que negou marmita à mulher fez foto com boné de Lula;https://lupa.uol.com.br/jornalismo/2022/09/12/falso-que-homem-que-negou-marmita-a-mulher-seja-eleitor-de-lula;Aos Fatos, Lupa;2022-09-12;;;;;;;;;Falso
Áudio em gravação que mostra 'repreensão' de Bolsonaro a Michelle é falso;https://lupa.uol.com.br/jornalismo/2022/09/08/bolsonaro-repreendeu-michelle;Aos Fatos, Lupa;2022-09-08;;;;;;;;;Falso
Vídeos de atos pró-Bolsonaro do 7 de setembro de 2021 circulam como se fossem atuais;https://lupa.uol.com.br/jornalismo/2022/09/07/videos-bolsonaro-7-setembro-2021-circulam-como-atuais;Aos Fatos, Lupa;2022-09-07;;;;;;;;;Falso
É falso que Bolsonaro foi recebido com gritos de apoio a Lula na Igreja Mundial;https://lupa.uol.com.br/jornalismo/2022/09/06/falso-que-bolsonaro-foi-recebido-com-gritos-de-apoio-a-lula-na-igreja-mundial;Aos Fatos, Lupa;2022-09-06;;;;;;;;;Falso
Homem ao lado de Cristina Kirchner em foto viral não é autor de atentado;https://lupa.uol.com.br/jornalismo/2022/09/06/cristina-kirchner-foto-atentado;Aos Fatos, Lupa;2022-09-06;;;;;;;;;Falso
Presidente do CNS, filiado ao PT, não pediu suspensão do piso da enfermagem;https://lupa.uol.com.br/jornalismo/2022/09/06/cns-piso-da-enfermagem;Aos Fatos, Lupa;2022-09-06;;;;;;;;;Falso
É falso que homem tatuou o ânus em protesto contra Bolsonaro;https://lupa.uol.com.br/jornalismo/2022/09/02/tatuagem-anus-protesto-bolsonaro;Aos Fatos, Lupa;2022-09-02;;;;;;;;;Falso
Vídeo anunciando que Lula está fora das eleições é de 2018;https://lupa.uol.com.br/jornalismo/2022/09/02/video-lula-eleicoes-2018;Aos Fatos, Lupa;2022-09-02;;;;;;;;;Falso
Vídeo sobre pendências de Lula na Justiça é antigo e está desatualizado;https://lupa.uol.com.br/jornalismo/2022/09/02/lula-pendencias-justica;Aos Fatos, Lupa;2022-09-02;;;;;;;;;Falso
É falso que Lula chamou apoiadores de vagabundos, traficantes e bandidos em vídeo;https://www.aosfatos.org/noticias/e-falso-que-lula-chamou-apoiadores-de-vagabundos-traficantes-e-bandidos-em-video/;Aos Fatos, Lupa;2022-08-31;;Não é verdade que o ex-presidente e candidato do PT à Presidência, Luiz Inácio Lula da Silva, chamou apoiadores de vagabundos, traficantes e bandidos que querem confusão em um vídeo que circula nas redes sociais (veja aqui). As cenas foram editadas para suprimir a palavra “não” antes das frases de Lula em defesa de moradores de uma ocupação em São Bernardo do Campo (SP). O vídeo foi gravado em 2017 e está disponível desde então no YouTube.;;;;;;;Falso
É falso que Vera Magalhães ganha R$ 500 mil por ano da TV Cultura;https://lupa.uol.com.br/jornalismo/2022/08/30/vera-magalhaes-malafaia-cultura;Aos Fatos, Lupa;2022-08-30;;;;;;;;;Falso
Vídeo que mostra oração de Bolsonaro é de 2018, não anterior ao JN;https://www.aosfatos.org/noticias/video-que-mostra-oracao-de-bolsonaro-e-de-2018-nao-anterior-ao-jn/;Aos Fatos, Lupa;2022-08-23;;Não é recente nem foi gravado antes da entrevista no Jornal Nacional de segunda-feira (22) o vídeo que mostra o presidente e candidato à reeleição, Jair Bolsonaro (PL), rezando com apoiadores (veja aqui). As cenas foram gravadas em agosto de 2018, antes do debate entre candidatos à Presidência da República da Band.;;;;;;;Falso
Vídeo viral engana ao dizer que Renata Vasconcellos mentiu sobre campanha 'fique em casa' na pandemia;https://lupa.uol.com.br/jornalismo/2022/08/23/fique-em-casa;Aos Fatos, Lupa;2022-08-23;;;;;;;;;Falso
É falso que Lula foi chamado de ladrão durante comício em Belo Horizonte;https://lupa.uol.com.br/jornalismo/2022/08/22/e-falso-que-lula-foi-chamado-de-ladrao-durante-comicio-em-belo-horizonte;Aos Fatos, Lupa;2022-08-22;;;;;;;;;Falso
Frases sobre família e igreja atribuídas a Lula em postagem são falsas;https://www.aosfatos.org/noticias/frases-sobre-familia-e-igreja-atribuidas-a-lula-em-postagem-sao-falsas/;Aos Fatos, Lupa;2022-08-17;;O ex-presidente Luiz Inácio Lula da Silva (PT) não disse que vai “redefinir a família”, que pretende calar pastores e padres, taxar igrejas e que é melhor empresários fecharem lojas do que alugar para religiosos, como afirmam postagens nas redes sociais (veja aqui). Não há registro dessas declarações nos discursos e publicações do petista, tampouco na proposta de governo registrada pelo candidato no TSE (Tribunal Superior Eleitoral). A assessoria de imprensa do presidenciável também nega as alegações.;;;;;;;Falso
Post atribui a Fernando Haddad falsas propostas para a segurança;https://www.aosfatos.org/noticias/post-atribui-a-fernando-haddad-falsas-propostas-para-a-seguranca/;Aos Fatos, Lupa;2022-08-15;;É falso que Fernando Haddad (PT), candidato ao governo de São Paulo, disse que irá acabar com a Rota (Rondas Ostensivas Tobias de Aguiar), criar uma rede social para monitorar policiais militares em tempo integral e exonerar agentes que matarem pessoas durante ocorrências, entre outras ações listadas em publicações nas redes (veja aqui). Não há registro de que o petista tenha dado qualquer das declarações mencionadas, que também não constam no plano de governo da candidatura.;;;;;;;Falso
É falso que estudo da Harvard comprovou que hidroxicloroquina é eficaz como tratamento precoce contra a Covid-19;https://lupa.uol.com.br/jornalismo/2022/08/15/estudo-harvard-hidroxicloroquina-tratamento-precoce;Aos Fatos, Lupa;2022-08-12;;;;;;;;;Falso
É falso que Lula e MST disseram que o agronegócio deve ser eliminado da Terra;https://lupa.uol.com.br/jornalismo/2022/08/05/lula-mst-eliminar-agronegocio;Aos Fatos, Lupa;2022-08-05;;;;;;;;;Falso
É falso que Tom Cruise manifestou apoio a Bolsonaro em vídeo;https://www.aosfatos.org/noticias/e-falso-que-tom-cruise-manifestou-apoio-a-bolsonaro-em-video/;Aos Fatos, Lupa;2022-08-03;;O ator norte-americano Tom Cruise não manifestou apoio ao presidente Jair Bolsonaro (PL) em um vídeo que circula nas redes sociais, como afirmam postagens (veja aqui). As cenas compartilhadas foram gravadas em uma feira de aviação que aconteceu em julho de 2022, no Reino Unido, e mostram uma saudação do ator ao Brasil, sem declarar apoio ao presidente ou a qualquer político. OAos Fatosnão encontrou outra manifestação de endosso de Cruise a Bolsonaro.As postagens enganosas contam com ao menos 500 mil visualizações no YouTube e centenas de compartilhamentos no Facebook nesta quarta-feira (3).;;;;;;;Falso
Post com foto de 'caças chineses indo para Taiwan' mostra aeronaves russas;https://lupa.uol.com.br/jornalismo/2022/08/03/nancy-pelosi-cacas-taiwan;Aos Fatos, Lupa;2022-08-03;;;;;;;;;Falso
É falso que Lula disse que ‘100% das mulheres do México são mulheres’;https://lupa.uol.com.br/jornalismo/2022/08/03/lula-100-mulheres-mexico;Aos Fatos, Lupa;2022-08-03;;;;;;;;;Falso
Vídeo infla número de leis sancionadas por Bolsonaro que beneficiam mulheres;https://www.aosfatos.org/noticias/leis-mulheres-bolsonaro/;Aos Fatos, Lupa;2022-08-02;;O presidente Jair Bolsonaro (PL) não sancionou 71 leis que beneficiam mulheres durante seu mandato, como afirma um vídeo que circula nas redes sociais (veja aqui). Em levantamento no DOU (Diário Oficial da União), oAos Fatosencontrou 41 normas que entraram em vigor desde o início do governo, sendo que 4 foram vetadas parcialmente e 1 totalmente, mas o veto foi derrubado pelo Congresso. Se incluídos trechos que beneficiam mulheres em outras 12 leis mais abrangentes, o número de normas chega a 53.;;;;;;;Falso
Vídeo mostra manifestantes contra Lula em MG em 2017, e não em PE recentemente’;https://www.aosfatos.org/noticias/video-mostra-manifestantes-contra-lula-em-mg-em-2017-e-nao-em-pe-recentemente/;Aos Fatos, Lupa;2022-07-22;;O vídeo que mostra manifestantes ao lado de um ônibus gritando “ladrão” não foi gravado recentemente durante a visita do ex-presidente Luiz Inácio Lula da Silva (PT) ao Recife, como afirmam postagens (veja aqui). As cenas, na verdade, são de protesto realizado em Governador Valadares (MG) em outubro de 2017, quando o petista cumpria agenda de sua caravana pelo Brasil.;;;;;;;Falso
É falso que vídeo mostra Lula sendo xingado em Pernambuco;https://www.aosfatos.org/noticias/e-falso-video-mostra-lula-xingado-pernambuco/;Aos Fatos, Lupa;2022-07-21;;É uma montagem o vídeo que faz parecer que o ex-presidente Luiz Inácio Lula da Silva (PT) teria sido xingado ao chegar a Garanhuns (PE) nesta quarta-feira (20) (veja aqui). Um áudio em que pessoas gritam “ladrão” foi inserido sobre imagens de uma visita petista a Teresina (PI) em agosto do ano passado.;;;;;;;Falso
É falso que nova presidente da Caixa tem 107 processos por fraude no INSS;https://lupa.uol.com.br/jornalismo/2022/07/19/presidente-caixa-107-processos-fraude-inss;Aos Fatos, Lupa;2022-07-19;;;;;;;;;Falso
Vídeo em que Lula é recebido com gritos de ‘ladrão’ ao entrar em hotel foi manipulado;https://lupa.uol.com.br/jornalismo/2022/07/19/video-lula-ladrao-hotel-manipulado;Aos Fatos, Lupa;2022-07-19;;;;;;;;;Falso
Vídeo de multidão é antigo e foi gravado no Rio, não durante motociata em Fortaleza;https://lupa.uol.com.br/jornalismo/2022/07/18/video-multidao-motociata-fortaleza;Aos Fatos, Lupa;2022-07-18;;;;;;;;;Falso
Posts usam foto do presidente do PSOL como se fosse de anestesista preso por estupro;https://www.aosfatos.org/noticias/posts-usam-foto-do-presidente-do-psol-como-se-fosse-de-anestesista-preso-por-estupro/;Aos Fatos, Lupa;2022-07-15;;Publicações nas redes sociais enganam ao usar uma foto do presidente do PSOL, Juliano Medeiros, para ilustrar um vídeo sobre Giovanni Quintella Bezerra, médico anestesista preso por estuprar uma paciente no momento do parto (veja aqui). A foto utilizada no vídeo foi retirada do Instagram do político, que não tem nenhuma relação com o caso.;;;;;;;Falso
Homem que exaltou Bolsonaro em escola não é policial acusado de matar petista;https://www.aosfatos.org/noticias/nao-ha-registro-anestesista-preso-estupro-apoio-bolsonaro-facebook/;Aos Fatos, Lupa;2022-07-12;;Não há registros de que o médico Giovanni Quintella Bezerra, preso por estuprar uma mulher durante o parto em São João de Meriti (RJ), publicou uma foto em apoio a Jair Bolsonaro (PL) no Facebook em 2018, como alegam postagens (veja aqui). Embora o perfil do anestesista tenha sido apagado, a ferramenta Wayback Machine, que arquiva posts e fotos de perfil antigos, não indica a existência da imagem que circula nas redes.;;;;;;;Falso
Fotos mostram Alexandre de Moraes jantando com Lewandowski, não José Dirceu;https://www.aosfatos.org/noticias/fotos-mostram-alexandre-de-moraes-jantando-com-lewandowski-nao-jose-dirceu/;Aos Fatos, Lupa;2022-07-11;;É falso que o ministro do STF (Supremo Tribunal Federal) Alexandre de Moraes foi fotografado em jantar com José Dirceu (PT), ex-ministro da Casa Civil do governo de Luiz Inácio Lula da Silva (PT), em Portugal, como afirmam postagens (veja aqui). O homem que aparece em uma das imagens destacadas é o também ministro Ricardo Lewandowski, não Dirceu. Não há registros de que Moraes e o petista tenham se encontrado em jantar recentemente.;;;;;;;Falso
STF derrubou lei sancionada por Lula para urna imprimir voto;https://www.aosfatos.org/noticias/stf-derrubou-lei-lula-voto-impresso/;Aos Fatos, Lupa;2022-07-05;;Não é verdade que o TSE (Tribunal Superior Eleitoral) se nega a cumprir uma lei sancionada pelo ex-presidente Luiz Inácio Lula da Silva (PT) determinando a impressão do voto, como dizem postagens nas redes sociais (veja aqui). A lei citada de fato foi sancionada por Lula em 2009, mas não entrou em vigor por ter sido considerada inconstitucional pelo STF (Superior Tribunal Federal) em 2013. As postagens usam um trecho do Bom Dia Brasil, daTV Globo, com a notícia da sanção, quatro anos antes da decisão judicial que invalidou a lei.;;;;;;;Falso
Não é verdade que delegado mandou prender Alexandre de Moraes;https://www.aosfatos.org/noticias/nao-e-verdade-delegado-mandou-prender-alexandre-de-moraes/;Aos Fatos, Lupa;2022-07-04;;Não é verdade que um delegado da Polícia Federal mandou prender o ministro do STF (Supremo Tribunal Federal) Alexandre de Moraes na última sexta-feira (1º), como afirmam postagens (veja aqui). As peças compartilham uma simulação de uma reportagem doG1, que não publicou essa informação. O STF negou que haja qualquer mandado de prisão contra Moraes e afirmou que cabe ao Judiciário decretar prisões, não às autoridades policiais.;;;;;;;Falso
É antigo vídeo de apoiadores de Bolsonaro cantando hino nacional no Farol da Barra, em Salvador;https://lupa.uol.com.br/jornalismo/2022/07/04/salvador-bolsonaro-hino-nacional;Aos Fatos, Lupa;2022-07-04;;;;;;;;;Falso
Vídeo foi editado para parecer que multidão estava vaiando Lula em Natal;https://lupa.uol.com.br/jornalismo/2022/07/01/video-editado-multidao-vaiando-lula-natal;Aos Fatos, Lupa;2022-07-01;;;;;;;;;Falso
Mulher em foto viral é representante de funcionários da Caixa em conselho, não denunciante em caso de assédio;https://lupa.uol.com.br/jornalismo/2022/07/01/assedio-caixa-pedro-guimaraes;Aos Fatos, Lupa;2022-07-01;;;;;;;;;Falso
Cacique entrevistado na Globo não se chama Henrique e não fingia ser indígena;https://www.aosfatos.org/noticias/cacique-entrevistado-na-globo-nao-se-chama-henrique/;Aos Fatos, Lupa;2022-06-30;;Postagens enganam ao dizer que o cacique Marcos Xukuru chama-se na verdade Henrique Souza Filho e estaria se passando por indígena (veja aqui). Marcos Xukuru falou à reportagem da Globo durante o velório do indigenista Bruno Pereira, no município de Paulista (PE), e a entrevista foi ao ar na edição de 24 de junho do Jornal da Globo. Já Henrique Souza Filho ganhou fama entre 2019 e 2020 por ter aparecido na televisão várias vezes como entrevistado, sempre nas ruas do Recife.;;;;;;;Falso
Foto de lixo diante de palco é antiga e não foi tirada após discurso de Greta Thunberg;https://lupa.uol.com.br/jornalismo/2022/06/28/greta-thunberg-lixo-glastonbury;Aos Fatos, Lupa;2022-06-28;;;;;;;;;Falso
É falso que Bolsonaro zerou verba de publicidade para TVs em seu governo;https://lupa.uol.com.br/jornalismo/2022/06/28/bolsonaro-publicidade-tv;Aos Fatos, Lupa;2022-06-28;;;;;;;;;Falso
É falso que filho de Lula é o maior acionista da Petrobras;https://www.aosfatos.org/noticias/filho-de-lula-nao-e-o-maior-acionista-da-petrobras/;Aos Fatos, Lupa;2022-06-27;;Não é verdade que Fábio Luís, um dos filhos do ex-presidente Luiz Inácio Lula da Silva (PT) e conhecido como Lulinha, seja o maior acionista da Petrobras, como afirmam publicações nas redes sociais (veja aqui). Quem detém o maior percentual de ações da petroleira é o governo federal, com 50,26% das ações ordinárias, que dão voto em assembleias de decisões internas. A alegação também foi negada pela assessoria de Lula e as empresas que Fábio Luís possui não comercializam barris de petróleo.;;;;;;;Falso
É falso que Lula disse que, para ele, ‘pobre é um número';https://lupa.uol.com.br/jornalismo/2022/06/27/lula-pobre-numero;Aos Fatos, Lupa;2022-06-27;;;;;;;;;Falso
Ponte sobre o rio das Mortes não é uma obra do governo Bolsonaro;https://lupa.uol.com.br/jornalismo/2022/06/24/ponte-rio-das-mortes--bolsonaro;Aos Fatos, Lupa;2022-06-24;;;;;;;;;Falso
Polícia Civil não disse que empresa ligada ao PT contratou drone que atacou petistas;https://www.aosfatos.org/noticias/policia-civil-nao-disse-que-pt-contratou-drone/;Aos Fatos, Lupa;2022-06-23;;É falso que a Polícia Civil de Minas Gerais tenha identificado que um drone usado para atacar apoiadores do ex-presidente Luiz Inácio Lula da Silva (PT) em Uberlândia (MG), no dia 15 de junho, foi contratado por uma empresa ligada ao PT, como afirmam postagens nas redes sociais(veja aqui). A polícia negou que tenha identificado o proprietário do equipamento e informou que a investigação sobre o caso está a cargo do Ministério Público Federal — que, por sua vez, diz não ter indícios de que o ataque tenha sido orquestrado por uma empresa contratada pelo partido.;;;;;;;Falso
É falso que multidão gritou 'ladrão' ao final de evento com Lula em Uberlândia;https://www.aosfatos.org/noticias/video-lula-uberlandia-nao-hostilizado-caruaru/;Aos Fatos, Lupa;2022-06-20;;É uma montagem o vídeo que mostra o ex-presidente Luiz Inácio Lula da Silva (PT) sendo xingado durante as comemorações de juninas em Caruaru (PE) neste ano (veja aqui). As imagens originais foram feitas em Uberlândia (MG), e o áudio em que as pessoas gritam “ladrão” foi adicionado por meio de edição. Não há registros de que o petista tenha sido hostilizado no evento na cidade mineira nem que ele tenha participado das festividades juninas em Caruaru.;;;;;;;Falso
Foto de outdoor anti-LGBTQIA+ foi registrada no Bahrein, não no Qatar;https://lupa.uol.com.br/jornalismo/2022/06/20/outdoor-lgbt-qatar;Aos Fatos, Lupa;2022-06-20;;;;;;;;;Falso
Mulher derrubada por policial fazia protesto pró-aborto, não contra Bolsonaro;https://www.aosfatos.org/noticias/mulher-derrubada-por-policial-fazia-protesto-pro-aborto-nao-contra-bolsonaro/;Aos Fatos, Lupa;2022-06-13;;A mulher que aparece em um vídeo sendo jogada ao chão por um policial após a passagem de uma comitiva de autoridades na Cúpula das Américas, em Los Angeles (EUA), não estava protestando contra o presidente Jair Bolsonaro (PL), como afirmam postagens (veja aqui). Segundo a emissora americanaCBSe o jornal britânicoThe Independent, a mulher reivindicava o direito ao aborto legal. O ato aconteceu na tarde de quarta-feira (8), quando o presidente dos Estados Unidos, Joe Biden, chegou à cidade para o evento. Bolsonaro só chegou no dia seguinte.;;;;;;;Falso
https://lupa.uol.com.br/jornalismo/2022/06/10/lula-mercado-antigo;https://lupa.uol.com.br/jornalismo/2022/06/10/lula-mercado-antigo;Aos Fatos, Lupa;2022-06-10;;;;;;;;;Falso
